payment_id,amount,failure_reason,payment_method,retry_count,customer_success_rate,ml_recovery_probability,expected_recovery_value,base_simulation_probability,recommended_action,decision_status,decision_reason,policy_allowed,policy_status,policy_reason,requires_human,recoverai_action_probability,baseline_action,baseline_probability,baseline_success,baseline_recovered_amount,recoverai_success,recoverai_recovered_amount
PAY_0015663,2052.18,BANK_DECLINED,CARD,1,0.857,0.3732,765.79,0.415,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007443,2878.9,BANK_TIMEOUT,WALLET,0,0.842,0.8257,2377.07,0.8597,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8597,RETRY,0.8597,1,2878.9,1,2878.9
PAY_0005385,466.45,INSUFFICIENT_FUNDS,WALLET,2,0.9,0.2924,136.41,0.48,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017983,19115.81,INSUFFICIENT_FUNDS,UPI,1,0.885,0.5241,10018.28,0.6048,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6652,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002707,2119.4,NETWORK_ERROR,WALLET,1,0.889,0.6624,1403.99,0.7361,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6625,RETRY,0.6773,0,0.0,0,0.0
PAY_0012480,593.14,BANK_TIMEOUT,NETBANKING,0,0.756,0.7682,455.68,0.8296,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8296,RETRY,0.8296,0,0.0,0,0.0
PAY_0013304,728.54,BANK_DECLINED,CARD,2,0.87,0.2943,214.42,0.3195,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013280,9940.69,NETWORK_ERROR,NETBANKING,1,0.762,0.5675,5641.84,0.6917,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6225,RETRY,0.6364,1,9940.69,1,9940.69
PAY_0007247,1645.22,BANK_TIMEOUT,UPI,1,0.889,0.7448,1225.38,0.8062,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7417,RETRY,0.7417,1,1645.22,1,1645.22
PAY_0007577,6437.05,INSUFFICIENT_FUNDS,UPI,0,0.653,0.5125,3299.29,0.6236,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6859,NO_ACTION,0.0,0,0.0,1,6437.05
PAY_0000582,2578.31,CARD_EXPIRED,CARD,0,0.897,0.3463,892.87,0.399,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.899,NO_ACTION,0.0,0,0.0,1,2578.31
PAY_0011743,3088.4,BANK_TIMEOUT,UPI,0,0.833,0.8771,2708.94,0.8865,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8865,RETRY,0.8865,0,0.0,0,0.0
PAY_0018095,1378.18,NETWORK_ERROR,NETBANKING,2,0.84,0.576,793.87,0.619,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012962,1739.77,INSUFFICIENT_FUNDS,CARD,1,0.833,0.5295,921.2,0.5665,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6232,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005434,2713.8,CARD_EXPIRED,WALLET,2,0.793,0.1606,435.88,0.1526,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019741,927.3,UNKNOWN_ERROR,NETBANKING,1,0.769,0.3227,299.28,0.3441,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013490,1119.68,CARD_EXPIRED,CARD,2,0.692,0.0672,75.21,0.1272,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010902,3464.63,NETWORK_ERROR,NETBANKING,1,0.833,0.5588,1936.06,0.7165,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6449,RETRY,0.6592,1,3464.63,1,3464.63
PAY_0012232,744.21,CARD_EXPIRED,UPI,2,0.906,0.1498,111.45,0.2221,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016437,1438.97,INSUFFICIENT_FUNDS,UPI,1,0.895,0.5511,793.02,0.6083,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6691,NO_ACTION,0.0,0,0.0,1,1438.97
PAY_0012249,3852.31,BANK_DECLINED,WALLET,0,0.791,0.4918,1894.45,0.4819,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017285,1084.4,BANK_TIMEOUT,NETBANKING,1,0.6,0.7041,763.49,0.675,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.621,RETRY,0.621,0,0.0,0,0.0
PAY_0001509,17898.44,BANK_TIMEOUT,UPI,1,0.815,0.7569,13547.47,0.7802,HUMAN_REVIEW,ESCALATED,High-value payment requires additional review before automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,RETRY,0.7178,0,0.0,0,0.0
PAY_0005777,955.78,CARD_EXPIRED,CARD,1,0.895,0.2474,236.45,0.2983,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7983,NO_ACTION,0.0,0,0.0,1,955.78
PAY_0000212,859.05,UNKNOWN_ERROR,UPI,1,0.923,0.2873,246.77,0.4281,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012308,2054.47,BANK_DECLINED,UPI,0,0.95,0.4788,983.66,0.5675,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010554,741.63,BANK_TIMEOUT,WALLET,2,0.737,0.5556,412.05,0.6229,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002331,1672.47,BANK_TIMEOUT,UPI,1,0.879,0.7716,1290.42,0.8026,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7384,RETRY,0.7384,1,1672.47,1,1672.47
PAY_0010337,1387.63,CARD_EXPIRED,WALLET,2,0.83,0.1643,228.04,0.1655,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0018792,14269.89,NETWORK_ERROR,NETBANKING,2,0.8,0.4674,6670.12,0.605,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015395,2000.16,UNKNOWN_ERROR,CARD,1,0.529,0.241,481.99,0.2702,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000517,1016.4,NETWORK_ERROR,CARD,2,0.65,0.5121,520.52,0.5625,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015166,711.99,BANK_TIMEOUT,WALLET,0,0.947,0.8527,607.15,0.8964,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8964,RETRY,0.8964,1,711.99,1,711.99
PAY_0016672,2291.38,BANK_TIMEOUT,NETBANKING,1,0.769,0.7528,1724.98,0.7341,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6754,RETRY,0.6754,1,2291.38,1,2291.38
PAY_0002625,1705.1,BANK_TIMEOUT,WALLET,1,0.833,0.8002,1364.42,0.7565,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.696,RETRY,0.696,0,0.0,0,0.0
PAY_0014457,505.85,BANK_TIMEOUT,NETBANKING,2,0.824,0.5629,284.72,0.6534,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004412,695.21,NETWORK_ERROR,CARD,2,0.68,0.4834,336.03,0.573,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003060,3375.86,CARD_EXPIRED,UPI,2,0.926,0.281,948.5,0.2291,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002100,18026.93,INSUFFICIENT_FUNDS,NETBANKING,2,0.833,0.4026,7256.87,0.4565,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012143,643.36,BANK_DECLINED,CARD,0,0.938,0.415,266.96,0.5433,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010458,752.27,BANK_DECLINED,CARD,0,0.634,0.4559,342.99,0.4369,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0007256,817.93,NETWORK_ERROR,NETBANKING,2,0.882,0.5583,456.68,0.6337,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017503,2664.24,NETWORK_ERROR,NETBANKING,2,0.688,0.5028,1339.71,0.5658,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0008739,486.27,UNKNOWN_ERROR,UPI,2,0.95,0.3527,171.51,0.3375,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010228,359.67,NETWORK_ERROR,CARD,1,0.8,0.6212,223.43,0.715,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6435,RETRY,0.6578,1,359.67,1,359.67
PAY_0011242,589.03,BANK_TIMEOUT,UPI,1,0.791,0.6415,377.86,0.7719,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6947,RETRY,0.7101,1,589.03,1,589.03
PAY_0007719,760.54,BANK_TIMEOUT,WALLET,2,0.806,0.6178,469.88,0.6471,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0004583,5759.91,NETWORK_ERROR,WALLET,1,0.885,0.6462,3722.28,0.7347,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6613,RETRY,0.676,1,5759.91,1,5759.91
PAY_0007441,740.28,UNKNOWN_ERROR,WALLET,2,0.524,0.1316,97.4,0.1584,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005977,1798.92,INSUFFICIENT_FUNDS,NETBANKING,1,0.812,0.508,913.8,0.5492,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6041,NO_ACTION,0.0,0,0.0,1,1798.92
PAY_0012844,1929.9,CARD_EXPIRED,UPI,1,0.783,0.2572,496.3,0.279,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7791,NO_ACTION,0.0,0,0.0,1,1929.9
PAY_0007908,1473.1,BANK_TIMEOUT,WALLET,0,0.85,0.8425,1241.03,0.8625,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8625,RETRY,0.8625,0,0.0,0,0.0
PAY_0017671,14808.96,NETWORK_ERROR,WALLET,0,0.5,0.6982,10339.64,0.7,HUMAN_REVIEW,ESCALATED,High-value payment requires additional review before automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,RETRY,0.7,0,0.0,0,0.0
PAY_0012830,1162.61,CARD_EXPIRED,WALLET,1,0.872,0.2414,280.62,0.2802,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7802,NO_ACTION,0.0,0,0.0,1,1162.61
PAY_0002882,2786.03,BANK_DECLINED,WALLET,2,0.636,0.1833,510.8,0.2276,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0016832,2672.28,BANK_TIMEOUT,WALLET,2,0.857,0.6025,1609.96,0.6649,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012199,5790.82,BANK_TIMEOUT,NETBANKING,1,0.667,0.6591,3816.68,0.6985,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6286,RETRY,0.6426,0,0.0,0,0.0
PAY_0006498,2497.6,BANK_TIMEOUT,NETBANKING,0,0.714,0.7719,1927.84,0.8149,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8149,RETRY,0.8149,1,2497.6,1,2497.6
PAY_0012725,863.3,NETWORK_ERROR,CARD,2,0.48,0.5065,437.23,0.503,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005154,2941.74,BANK_TIMEOUT,CARD,0,1.0,0.8692,2557.05,0.925,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.925,RETRY,0.925,0,0.0,0,0.0
PAY_0009693,14827.22,BANK_TIMEOUT,UPI,0,0.875,0.8364,12402.06,0.9012,PAYMENT_REMINDER,APPROVED,High-value payment with strong recovery probability. A customer-facing recovery reminder is preferred over automatic retry.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8111,RETRY,0.9012,1,14827.22,1,14827.22
PAY_0014411,677.29,BANK_TIMEOUT,WALLET,1,0.8,0.7304,494.71,0.745,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6854,RETRY,0.6854,1,677.29,1,677.29
PAY_0014923,2132.65,BANK_TIMEOUT,NETBANKING,1,0.741,0.7285,1553.72,0.7244,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.6664,RETRY,0.6664,0,0.0,0,0.0
PAY_0011848,395.39,BANK_DECLINED,WALLET,0,0.643,0.4316,170.65,0.43,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0014751,1379.23,BANK_TIMEOUT,CARD,2,0.773,0.526,725.51,0.6456,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013894,1557.37,BANK_DECLINED,NETBANKING,0,0.611,0.351,546.65,0.4189,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017631,1191.68,BANK_TIMEOUT,UPI,2,0.864,0.6117,728.99,0.6974,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0012769,748.82,NETWORK_ERROR,CARD,2,0.778,0.6303,471.97,0.6073,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0019824,2527.21,NETWORK_ERROR,NETBANKING,0,0.75,0.7785,1967.51,0.7875,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7875,RETRY,0.7875,1,2527.21,1,2527.21
PAY_0011286,1000.99,BANK_TIMEOUT,CARD,1,0.714,0.6978,698.48,0.7249,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6524,RETRY,0.6669,0,0.0,0,0.0
PAY_0008261,6019.49,BANK_TIMEOUT,WALLET,0,0.871,0.7696,4632.51,0.8699,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8699,RETRY,0.8699,0,0.0,0,0.0
PAY_0016904,1376.89,BANK_TIMEOUT,CARD,0,0.957,0.8864,1220.5,0.91,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.91,RETRY,0.91,1,1376.89,1,1376.89
PAY_0014390,5468.34,INSUFFICIENT_FUNDS,CARD,1,0.886,0.5793,3167.55,0.5851,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6436,NO_ACTION,0.0,0,0.0,1,5468.34
PAY_0014899,2114.2,BANK_TIMEOUT,WALLET,1,0.893,0.7781,1645.0,0.7776,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.7153,RETRY,0.7153,1,2114.2,1,2114.2
PAY_0018765,1497.27,INSUFFICIENT_FUNDS,WALLET,0,0.959,0.6806,1019.05,0.7006,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7707,NO_ACTION,0.0,0,0.0,1,1497.27
PAY_0003385,15324.01,BANK_DECLINED,UPI,2,0.826,0.2007,3076.01,0.3241,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0001918,3216.07,NETWORK_ERROR,CARD,1,0.733,0.5773,1856.7,0.6915,PAYMENT_REMINDER,APPROVED,Temporary failure with moderate recovery probability. Customer intervention is preferred.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.6224,RETRY,0.6362,1,3216.07,1,3216.07
PAY_0006035,1354.06,NETWORK_ERROR,CARD,0,0.74,0.7713,1044.35,0.794,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.794,RETRY,0.794,1,1354.06,1,1354.06
PAY_0017045,514.58,CARD_EXPIRED,NETBANKING,2,0.588,0.0495,25.46,0.0808,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0000442,3240.16,INSUFFICIENT_FUNDS,NETBANKING,0,0.929,0.5582,1808.6,0.6902,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7592,NO_ACTION,0.0,0,0.0,1,3240.16
PAY_0010057,5825.31,NETWORK_ERROR,UPI,2,0.6,0.5467,3184.61,0.565,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0005545,2104.33,BANK_DECLINED,WALLET,1,0.812,0.3196,672.48,0.3892,HUMAN_REVIEW,ESCALATED,Bank decline has insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0013780,7967.12,CARD_EXPIRED,NETBANKING,1,0.889,0.3401,2709.69,0.2862,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7862,NO_ACTION,0.0,0,0.0,1,7967.12
PAY_0019073,1209.54,NETWORK_ERROR,WALLET,2,0.706,0.5219,631.24,0.5721,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0003612,1325.36,UNKNOWN_ERROR,NETBANKING,0,0.692,0.3516,466.03,0.4172,HUMAN_REVIEW,ESCALATED,Unknown failure with insufficient confidence for automated recovery.,False,ESCALATED,Payment requires human review.,True,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0017003,2780.82,CARD_EXPIRED,NETBANKING,2,0.9,0.1611,448.03,0.19,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010485,1663.78,BANK_DECLINED,UPI,2,0.941,0.3232,537.79,0.3643,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0010911,19857.51,CARD_EXPIRED,NETBANKING,0,0.8,0.2383,4732.1,0.355,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.855,NO_ACTION,0.0,0,0.0,1,19857.51
PAY_0008281,1997.5,BANK_DECLINED,WALLET,2,0.702,0.1758,351.12,0.2507,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0015108,814.35,CARD_EXPIRED,UPI,0,0.837,0.3269,266.25,0.398,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.898,NO_ACTION,0.0,0,0.0,1,814.35
PAY_0012325,1002.72,BANK_TIMEOUT,UPI,0,0.702,0.7787,780.82,0.8407,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8407,RETRY,0.8407,1,1002.72,1,1002.72
PAY_0016139,2390.04,NETWORK_ERROR,UPI,0,0.87,0.8446,2018.67,0.8595,RETRY,APPROVED,Temporary failure with high recovery probability. Automatic retry is suitable.,True,APPROVED,Retry satisfies all automatic recovery policy requirements.,False,0.8595,RETRY,0.8595,0,0.0,0,0.0
PAY_0015225,2160.32,BANK_TIMEOUT,CARD,2,0.733,0.5515,1191.34,0.6316,STOP,BLOCKED,Maximum recovery attempts reached. Further automated recovery is stopped.,False,STOPPED,Recovery action stopped by decision policy.,False,0.0,NO_ACTION,0.0,0,0.0,0,0.0
PAY_0002066,3712.87,CARD_EXPIRED,UPI,0,0.811,0.4178,1551.18,0.3889,UPDATE_PAYMENT_METHOD,APPROVED,Payment method has expired. Customer should update the payment method before attempting payment again.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.8889,NO_ACTION,0.0,0,0.0,1,3712.87
PAY_0002571,2766.82,INSUFFICIENT_FUNDS,UPI,0,0.852,0.6311,1746.21,0.6932,PAYMENT_REMINDER,APPROVED,Insufficient funds detected. Immediate automatic retry may not help; customer should retry after resolving the balance.,True,APPROVED,Customer-facing recovery action is permitted.,False,0.7625,NO_ACTION,0.0,0,0.0,1,2766.82
