payment_id,customer_id,merchant_id,amount,payment_method,transaction_time,payment_status,failure_reason,retry_count,previous_payment_count,previous_success_count,customer_success_rate,days_since_last_payment,customer_lifetime_value,recovered,recovered_amount
PAY_0018891,CUST_01128,DEV_CLOTHING_STORE,2268.91,WALLET,2026-04-30 12:30:23.489187,FAILED,CARD_EXPIRED,0,18,13,0.722,115,3554.34,0,0.0
PAY_0018892,CUST_02489,DEV_CLOTHING_STORE,2962.9,WALLET,2026-07-25 06:03:23.489187,FAILED,BANK_DECLINED,2,44,42,0.955,134,11245.83,0,0.0
PAY_0018893,CUST_02184,DEV_CLOTHING_STORE,1341.61,UPI,2026-06-15 16:34:23.489187,FAILED,UNKNOWN_ERROR,1,11,9,0.818,85,3370.97,0,0.0
PAY_0018894,CUST_03461,DEV_CLOTHING_STORE,385.53,WALLET,2026-08-09 21:48:23.489187,FAILED,CARD_EXPIRED,1,3,2,0.667,79,3814.43,1,385.53
PAY_0018895,CUST_03929,DEV_CLOTHING_STORE,2650.65,CARD,2026-07-28 12:01:23.489187,FAILED,BANK_TIMEOUT,0,44,28,0.636,20,12325.23,1,2650.65
PAY_0018896,CUST_03151,DEV_CLOTHING_STORE,10010.08,CARD,2026-07-30 18:40:23.489187,FAILED,BANK_DECLINED,2,7,3,0.429,42,4075.99,0,0.0
PAY_0018897,CUST_02571,DEV_CLOTHING_STORE,3246.74,WALLET,2026-05-30 04:38:23.489187,FAILED,NETWORK_ERROR,1,22,19,0.864,62,2541.9,1,3246.74
PAY_0018898,CUST_00172,DEV_CLOTHING_STORE,986.51,UPI,2026-05-18 09:03:23.489187,FAILED,BANK_TIMEOUT,2,34,26,0.765,21,921.59,1,986.51
PAY_0018899,CUST_00473,DEV_CLOTHING_STORE,1957.4,WALLET,2026-07-24 11:29:23.489187,FAILED,INSUFFICIENT_FUNDS,2,37,28,0.757,75,2474.22,1,1957.4
PAY_0018900,CUST_00165,DEV_CLOTHING_STORE,2769.42,NETBANKING,2026-05-05 09:24:23.489187,FAILED,BANK_TIMEOUT,0,5,4,0.8,149,9398.24,1,2769.42
PAY_0018901,CUST_03179,DEV_CLOTHING_STORE,1700.16,NETBANKING,2026-07-26 10:52:23.489187,FAILED,BANK_TIMEOUT,2,49,35,0.714,73,5573.29,1,1700.16
PAY_0018902,CUST_03669,DEV_CLOTHING_STORE,690.72,WALLET,2026-07-21 20:03:23.489187,FAILED,CARD_EXPIRED,1,49,37,0.755,149,4590.86,0,0.0
PAY_0018903,CUST_02520,DEV_CLOTHING_STORE,3456.59,WALLET,2026-08-20 06:44:23.489187,FAILED,NETWORK_ERROR,0,25,21,0.84,174,12190.82,1,3456.59
PAY_0018904,CUST_01308,DEV_CLOTHING_STORE,578.9,CARD,2026-07-07 17:38:23.489187,FAILED,BANK_TIMEOUT,2,46,34,0.739,126,1718.17,1,578.9
PAY_0018905,CUST_01448,DEV_CLOTHING_STORE,736.75,CARD,2026-04-04 22:38:23.489187,FAILED,BANK_TIMEOUT,0,17,13,0.765,118,7477.48,1,736.75
PAY_0018906,CUST_04651,DEV_CLOTHING_STORE,789.77,NETBANKING,2026-06-13 20:21:23.489187,FAILED,BANK_TIMEOUT,0,35,30,0.857,122,812.75,1,789.77
PAY_0018907,CUST_00291,DEV_CLOTHING_STORE,3492.34,UPI,2026-03-20 17:41:23.489187,FAILED,INSUFFICIENT_FUNDS,1,39,31,0.795,156,2688.19,1,3492.34
PAY_0018908,CUST_03751,DEV_CLOTHING_STORE,17812.26,WALLET,2026-06-22 21:27:23.489187,FAILED,NETWORK_ERROR,0,4,2,0.5,52,513.11,1,17812.26
PAY_0018909,CUST_01298,DEV_CLOTHING_STORE,1434.72,UPI,2026-03-02 09:04:23.489187,FAILED,INSUFFICIENT_FUNDS,2,23,14,0.609,140,3295.42,0,0.0
PAY_0018910,CUST_04234,DEV_CLOTHING_STORE,352.22,CARD,2026-03-03 16:53:23.489187,FAILED,BANK_TIMEOUT,2,17,11,0.647,166,6625.29,0,0.0
PAY_0018911,CUST_04072,DEV_CLOTHING_STORE,2477.34,NETBANKING,2026-07-27 01:50:23.489187,FAILED,BANK_DECLINED,0,31,29,0.935,75,907.57,1,2477.34
PAY_0018912,CUST_04333,DEV_CLOTHING_STORE,1890.97,NETBANKING,2026-03-22 05:28:23.489187,FAILED,BANK_TIMEOUT,1,24,20,0.833,38,1261.95,0,0.0
PAY_0018913,CUST_01236,DEV_CLOTHING_STORE,1787.95,NETBANKING,2026-03-30 07:44:23.489187,FAILED,BANK_DECLINED,2,27,25,0.926,14,1345.03,0,0.0
PAY_0018914,CUST_00846,DEV_CLOTHING_STORE,1736.55,CARD,2026-08-10 21:48:23.489187,FAILED,INSUFFICIENT_FUNDS,2,7,4,0.571,14,4757.01,1,1736.55
PAY_0018915,CUST_04947,DEV_CLOTHING_STORE,2539.54,CARD,2026-04-04 09:01:23.489187,FAILED,BANK_TIMEOUT,2,8,5,0.625,119,1818.73,1,2539.54
PAY_0018916,CUST_04613,DEV_CLOTHING_STORE,13162.42,UPI,2026-06-07 01:06:23.489187,FAILED,INSUFFICIENT_FUNDS,1,17,11,0.647,64,4930.54,1,13162.42
PAY_0018917,CUST_00387,DEV_CLOTHING_STORE,1054.43,NETBANKING,2026-05-30 01:46:23.489187,FAILED,BANK_DECLINED,0,11,8,0.727,62,2099.4,1,1054.43
PAY_0018918,CUST_01524,DEV_CLOTHING_STORE,1085.87,UPI,2026-06-07 18:02:23.489187,FAILED,NETWORK_ERROR,0,22,15,0.682,106,2886.94,1,1085.87
PAY_0018919,CUST_00731,DEV_CLOTHING_STORE,4428.77,UPI,2026-05-15 21:52:23.489187,FAILED,BANK_DECLINED,2,15,11,0.733,114,1746.56,0,0.0
PAY_0018920,CUST_00587,DEV_CLOTHING_STORE,594.15,NETBANKING,2026-05-05 14:12:23.489187,FAILED,NETWORK_ERROR,2,6,5,0.833,71,21136.18,1,594.15
PAY_0018921,CUST_02908,DEV_CLOTHING_STORE,1310.98,UPI,2026-05-04 09:24:23.489187,FAILED,CARD_EXPIRED,2,34,28,0.824,11,3780.53,0,0.0
PAY_0018922,CUST_00879,DEV_CLOTHING_STORE,6561.64,UPI,2026-05-29 04:21:23.489187,FAILED,NETWORK_ERROR,1,31,27,0.871,20,1547.17,1,6561.64
PAY_0018923,CUST_03237,DEV_CLOTHING_STORE,591.77,UPI,2026-08-02 11:08:23.489187,FAILED,CARD_EXPIRED,2,3,2,0.667,48,4109.78,0,0.0
PAY_0018924,CUST_04971,DEV_CLOTHING_STORE,1492.72,UPI,2026-03-18 10:27:23.489187,FAILED,CARD_EXPIRED,2,12,11,0.917,168,8771.69,0,0.0
PAY_0018925,CUST_04064,DEV_CLOTHING_STORE,1676.61,NETBANKING,2026-04-10 15:32:23.489187,FAILED,BANK_DECLINED,0,9,8,0.889,146,9003.77,0,0.0
PAY_0018926,CUST_02938,DEV_CLOTHING_STORE,399.78,CARD,2026-03-31 00:13:23.489187,FAILED,BANK_DECLINED,1,36,33,0.917,129,1671.53,0,0.0
PAY_0018927,CUST_01783,DEV_CLOTHING_STORE,611.22,NETBANKING,2026-03-13 22:42:23.489187,FAILED,INSUFFICIENT_FUNDS,0,13,11,0.846,125,1672.61,1,611.22
PAY_0018928,CUST_02826,DEV_CLOTHING_STORE,590.44,NETBANKING,2026-07-07 14:09:23.489187,FAILED,INSUFFICIENT_FUNDS,2,25,20,0.8,35,2748.2,1,590.44
PAY_0018929,CUST_03572,DEV_CLOTHING_STORE,5684.29,WALLET,2026-06-03 03:51:23.489187,FAILED,NETWORK_ERROR,1,19,9,0.474,106,3338.83,0,0.0
PAY_0018930,CUST_01516,DEV_CLOTHING_STORE,2708.93,NETBANKING,2026-03-28 16:05:23.489187,FAILED,BANK_TIMEOUT,2,31,25,0.806,137,11240.14,1,2708.93
PAY_0018931,CUST_04163,DEV_CLOTHING_STORE,590.8,WALLET,2026-07-03 00:04:23.489187,FAILED,BANK_TIMEOUT,1,11,9,0.818,176,1846.61,1,590.8
PAY_0018932,CUST_00547,DEV_CLOTHING_STORE,2103.9,NETBANKING,2026-06-01 13:48:23.489187,FAILED,INSUFFICIENT_FUNDS,0,23,18,0.783,83,1592.69,0,0.0
PAY_0018933,CUST_01516,DEV_CLOTHING_STORE,1174.57,CARD,2026-07-24 21:04:23.489187,FAILED,INSUFFICIENT_FUNDS,0,31,25,0.806,137,11240.14,1,1174.57
PAY_0018934,CUST_02752,DEV_CLOTHING_STORE,2389.99,WALLET,2026-04-04 21:34:23.489187,FAILED,BANK_TIMEOUT,0,11,10,0.909,7,9996.03,1,2389.99
PAY_0018935,CUST_01755,DEV_CLOTHING_STORE,2638.16,WALLET,2026-02-23 11:23:23.489187,FAILED,CARD_EXPIRED,2,47,41,0.872,55,4616.44,0,0.0
PAY_0018936,CUST_04323,DEV_CLOTHING_STORE,2367.0,WALLET,2026-07-10 06:56:23.489187,FAILED,NETWORK_ERROR,1,13,11,0.846,178,2690.04,1,2367.0
PAY_0018937,CUST_01645,DEV_CLOTHING_STORE,2328.07,WALLET,2026-06-13 15:30:23.489187,FAILED,BANK_TIMEOUT,0,2,2,1.0,75,8680.15,1,2328.07
PAY_0018938,CUST_00927,DEV_CLOTHING_STORE,2632.06,UPI,2026-03-23 01:20:23.489187,FAILED,BANK_TIMEOUT,0,41,40,0.976,153,1500.89,1,2632.06
PAY_0018939,CUST_03863,DEV_CLOTHING_STORE,2278.93,WALLET,2026-04-14 21:52:23.489187,FAILED,BANK_DECLINED,2,44,41,0.932,39,5509.86,0,0.0
PAY_0018940,CUST_02779,DEV_CLOTHING_STORE,4935.72,UPI,2026-04-09 07:55:23.489187,FAILED,BANK_TIMEOUT,0,10,9,0.9,101,4244.48,0,0.0
PAY_0018941,CUST_02600,DEV_CLOTHING_STORE,2454.31,CARD,2026-06-13 14:30:23.489187,FAILED,NETWORK_ERROR,2,50,35,0.7,169,1910.24,1,2454.31
PAY_0018942,CUST_02084,DEV_CLOTHING_STORE,2873.07,NETBANKING,2026-05-24 23:58:23.489187,FAILED,NETWORK_ERROR,2,16,12,0.75,34,4473.36,0,0.0
PAY_0018943,CUST_02692,DEV_CLOTHING_STORE,1394.84,UPI,2026-06-29 07:51:23.489187,FAILED,INSUFFICIENT_FUNDS,0,13,11,0.846,175,8417.04,1,1394.84
PAY_0018944,CUST_02150,DEV_CLOTHING_STORE,4703.28,UPI,2026-03-19 03:11:23.489187,FAILED,NETWORK_ERROR,0,16,12,0.75,6,2975.63,1,4703.28
PAY_0018945,CUST_03565,DEV_CLOTHING_STORE,873.62,WALLET,2026-04-15 18:16:23.489187,FAILED,NETWORK_ERROR,1,32,26,0.812,167,3391.6,1,873.62
PAY_0018946,CUST_04318,DEV_CLOTHING_STORE,1216.74,CARD,2026-08-20 02:04:23.489187,FAILED,BANK_DECLINED,1,11,8,0.727,91,5207.11,0,0.0
PAY_0018947,CUST_00459,DEV_CLOTHING_STORE,1776.74,UPI,2026-06-29 20:49:23.489187,FAILED,NETWORK_ERROR,1,49,42,0.857,138,1257.99,1,1776.74
PAY_0018948,CUST_00619,DEV_CLOTHING_STORE,849.16,UPI,2026-03-04 19:30:23.489187,FAILED,BANK_TIMEOUT,2,46,33,0.717,102,3540.58,1,849.16
PAY_0018949,CUST_02354,DEV_CLOTHING_STORE,3296.67,UPI,2026-05-01 16:47:23.489187,FAILED,BANK_TIMEOUT,1,15,10,0.667,69,718.54,0,0.0
PAY_0018950,CUST_04188,DEV_CLOTHING_STORE,4503.26,WALLET,2026-07-31 16:38:23.489187,FAILED,NETWORK_ERROR,1,32,26,0.812,150,1952.19,1,4503.26
PAY_0018951,CUST_02609,DEV_CLOTHING_STORE,517.84,WALLET,2026-04-06 22:21:23.489187,FAILED,INSUFFICIENT_FUNDS,1,8,5,0.625,66,5526.73,0,0.0
PAY_0018952,CUST_02392,DEV_CLOTHING_STORE,1228.02,NETBANKING,2026-07-14 04:35:23.489187,FAILED,UNKNOWN_ERROR,2,28,23,0.821,104,992.08,1,1228.02
PAY_0018953,CUST_01184,DEV_CLOTHING_STORE,566.13,NETBANKING,2026-04-23 15:10:23.489187,FAILED,BANK_TIMEOUT,1,7,7,1.0,12,2072.27,1,566.13
PAY_0018954,CUST_03683,DEV_CLOTHING_STORE,4615.19,CARD,2026-07-05 04:18:23.489187,FAILED,BANK_TIMEOUT,2,5,3,0.6,28,3427.53,0,0.0
PAY_0018955,CUST_02736,DEV_CLOTHING_STORE,2563.16,WALLET,2026-03-10 12:37:23.489187,FAILED,INSUFFICIENT_FUNDS,0,34,21,0.618,115,7675.85,0,0.0
PAY_0018956,CUST_04243,DEV_CLOTHING_STORE,1013.64,NETBANKING,2026-06-12 02:01:23.489187,FAILED,INSUFFICIENT_FUNDS,0,13,11,0.846,95,2055.4,1,1013.64
PAY_0018957,CUST_00071,DEV_CLOTHING_STORE,797.12,WALLET,2026-05-11 20:48:23.489187,FAILED,BANK_DECLINED,0,42,38,0.905,41,6385.01,1,797.12
PAY_0018958,CUST_02064,DEV_CLOTHING_STORE,2864.14,WALLET,2026-08-14 04:25:23.489187,FAILED,INSUFFICIENT_FUNDS,2,30,21,0.7,79,8949.53,0,0.0
PAY_0018959,CUST_02828,DEV_CLOTHING_STORE,502.95,NETBANKING,2026-08-07 03:29:23.489187,FAILED,BANK_TIMEOUT,2,32,21,0.656,119,2901.77,1,502.95
PAY_0018960,CUST_03811,DEV_CLOTHING_STORE,1350.51,UPI,2026-07-21 12:22:23.489187,FAILED,BANK_TIMEOUT,2,31,27,0.871,25,822.51,0,0.0
PAY_0018961,CUST_01935,DEV_CLOTHING_STORE,1963.44,UPI,2026-03-13 08:59:23.489187,FAILED,NETWORK_ERROR,2,33,23,0.697,164,633.81,1,1963.44
PAY_0018962,CUST_03198,DEV_CLOTHING_STORE,1404.53,UPI,2026-04-17 23:21:23.489187,FAILED,INSUFFICIENT_FUNDS,1,16,12,0.75,23,1783.55,1,1404.53
PAY_0018963,CUST_01586,DEV_CLOTHING_STORE,2657.99,CARD,2026-06-08 02:54:23.489187,FAILED,INSUFFICIENT_FUNDS,1,12,11,0.917,22,6716.41,1,2657.99
PAY_0018964,CUST_02101,DEV_CLOTHING_STORE,2970.05,NETBANKING,2026-04-18 18:44:23.489187,FAILED,UNKNOWN_ERROR,1,29,17,0.586,45,5218.66,0,0.0
PAY_0018965,CUST_03146,DEV_CLOTHING_STORE,6123.39,NETBANKING,2026-04-27 18:30:23.489187,FAILED,CARD_EXPIRED,0,11,8,0.727,43,4724.66,0,0.0
PAY_0018966,CUST_03812,DEV_CLOTHING_STORE,2444.24,CARD,2026-06-29 19:24:23.489187,FAILED,INSUFFICIENT_FUNDS,0,31,24,0.774,80,4283.19,1,2444.24
PAY_0018967,CUST_01477,DEV_CLOTHING_STORE,7984.67,UPI,2026-08-15 23:09:23.489187,FAILED,NETWORK_ERROR,0,29,28,0.966,143,2053.7,0,0.0
PAY_0018968,CUST_04357,DEV_CLOTHING_STORE,1647.36,WALLET,2026-04-24 15:18:23.489187,FAILED,BANK_DECLINED,0,5,4,0.8,156,7122.91,0,0.0
PAY_0018969,CUST_02910,DEV_CLOTHING_STORE,1455.75,UPI,2026-03-11 01:07:23.489187,FAILED,INSUFFICIENT_FUNDS,2,5,4,0.8,43,7681.69,0,0.0
PAY_0018970,CUST_03711,DEV_CLOTHING_STORE,514.03,WALLET,2026-04-24 18:53:23.489187,FAILED,BANK_DECLINED,0,34,32,0.941,141,908.71,1,514.03
PAY_0018971,CUST_03314,DEV_CLOTHING_STORE,3767.38,CARD,2026-04-22 07:30:23.489187,FAILED,INSUFFICIENT_FUNDS,1,20,15,0.75,68,1101.27,1,3767.38
PAY_0018972,CUST_04483,DEV_CLOTHING_STORE,524.28,NETBANKING,2026-04-24 02:30:23.489187,FAILED,NETWORK_ERROR,2,6,5,0.833,78,6092.84,0,0.0
PAY_0018973,CUST_00275,DEV_CLOTHING_STORE,2232.21,WALLET,2026-03-22 07:53:23.489187,FAILED,INSUFFICIENT_FUNDS,2,41,32,0.78,81,5912.83,0,0.0
PAY_0018974,CUST_02924,DEV_CLOTHING_STORE,335.99,CARD,2026-05-20 16:28:23.489187,FAILED,BANK_DECLINED,1,34,29,0.853,68,1072.55,1,335.99
PAY_0018975,CUST_01539,DEV_CLOTHING_STORE,1019.07,CARD,2026-07-30 09:06:23.489187,FAILED,NETWORK_ERROR,1,49,48,0.98,126,4333.38,1,1019.07
PAY_0018976,CUST_02578,DEV_CLOTHING_STORE,307.63,CARD,2026-05-14 22:17:23.489187,FAILED,BANK_TIMEOUT,0,30,26,0.867,147,1520.24,1,307.63
PAY_0018977,CUST_03009,DEV_CLOTHING_STORE,19682.21,NETBANKING,2026-04-26 05:55:23.489187,FAILED,CARD_EXPIRED,2,40,33,0.825,131,3916.8,0,0.0
PAY_0018978,CUST_01747,DEV_CLOTHING_STORE,2341.58,WALLET,2026-05-30 01:42:23.489187,FAILED,CARD_EXPIRED,2,42,37,0.881,48,1636.03,0,0.0
PAY_0018979,CUST_03077,DEV_CLOTHING_STORE,5517.31,CARD,2026-06-27 10:39:23.489187,FAILED,BANK_DECLINED,2,38,18,0.474,71,5769.11,0,0.0
PAY_0018980,CUST_04224,DEV_CLOTHING_STORE,2435.89,CARD,2026-02-27 06:33:23.489187,FAILED,BANK_DECLINED,1,4,3,0.75,109,3664.36,1,2435.89
PAY_0018981,CUST_01393,DEV_CLOTHING_STORE,1254.32,UPI,2026-04-26 22:49:23.489187,FAILED,UNKNOWN_ERROR,0,11,10,0.909,117,1474.59,1,1254.32
PAY_0018982,CUST_00289,DEV_CLOTHING_STORE,751.09,CARD,2026-03-04 02:20:23.489187,FAILED,BANK_DECLINED,1,21,20,0.952,74,1225.71,1,751.09
PAY_0018983,CUST_00884,DEV_CLOTHING_STORE,329.16,WALLET,2026-05-06 11:38:23.489187,FAILED,NETWORK_ERROR,2,9,6,0.667,104,2311.11,0,0.0
PAY_0018984,CUST_00494,DEV_CLOTHING_STORE,1148.0,CARD,2026-06-23 12:50:23.489187,FAILED,NETWORK_ERROR,1,30,23,0.767,114,10099.7,1,1148.0
PAY_0018985,CUST_00957,DEV_CLOTHING_STORE,7531.64,NETBANKING,2026-03-03 19:13:23.489187,FAILED,UNKNOWN_ERROR,0,11,9,0.818,90,637.1,0,0.0
PAY_0018986,CUST_03241,DEV_CLOTHING_STORE,2771.73,NETBANKING,2026-06-23 16:23:23.489187,FAILED,INSUFFICIENT_FUNDS,1,48,44,0.917,3,3693.04,1,2771.73
PAY_0018987,CUST_04467,DEV_CLOTHING_STORE,1045.73,WALLET,2026-07-13 01:00:23.489187,FAILED,INSUFFICIENT_FUNDS,1,3,2,0.667,31,8356.86,1,1045.73
PAY_0018988,CUST_01110,DEV_CLOTHING_STORE,2371.55,WALLET,2026-06-11 08:30:23.489187,FAILED,BANK_TIMEOUT,2,4,3,0.75,33,1262.68,1,2371.55
PAY_0018989,CUST_01102,DEV_CLOTHING_STORE,6103.38,WALLET,2026-05-29 07:21:23.489187,FAILED,UNKNOWN_ERROR,0,19,18,0.947,164,6506.35,0,0.0
PAY_0018990,CUST_01172,DEV_CLOTHING_STORE,1158.96,UPI,2026-04-27 06:38:23.489187,FAILED,NETWORK_ERROR,0,42,26,0.619,142,5306.65,1,1158.96
PAY_0018991,CUST_03297,DEV_CLOTHING_STORE,1024.92,UPI,2026-03-04 17:05:23.489187,FAILED,BANK_DECLINED,0,50,49,0.98,89,4698.05,1,1024.92
PAY_0018992,CUST_02784,DEV_CLOTHING_STORE,2133.22,WALLET,2026-03-26 06:57:23.489187,FAILED,BANK_DECLINED,2,25,20,0.8,3,44117.45,0,0.0
PAY_0018993,CUST_03540,DEV_CLOTHING_STORE,1364.7,UPI,2026-07-04 20:51:23.489187,FAILED,UNKNOWN_ERROR,1,11,10,0.909,168,4823.41,1,1364.7
PAY_0018994,CUST_01252,DEV_CLOTHING_STORE,1069.15,UPI,2026-08-15 16:26:23.489187,FAILED,INSUFFICIENT_FUNDS,2,34,26,0.765,11,6807.9,0,0.0
PAY_0018995,CUST_03488,DEV_CLOTHING_STORE,10463.71,CARD,2026-06-26 05:22:23.489187,FAILED,NETWORK_ERROR,0,12,7,0.583,16,6658.48,1,10463.71
PAY_0018996,CUST_03832,DEV_CLOTHING_STORE,589.05,UPI,2026-05-03 17:53:23.489187,FAILED,NETWORK_ERROR,1,43,38,0.884,19,5398.24,0,0.0
PAY_0018997,CUST_04741,DEV_CLOTHING_STORE,2358.83,UPI,2026-03-09 14:45:23.489187,FAILED,BANK_DECLINED,0,9,8,0.889,137,3081.12,1,2358.83
PAY_0018998,CUST_04680,DEV_CLOTHING_STORE,1153.83,UPI,2026-07-27 11:34:23.489187,FAILED,CARD_EXPIRED,0,42,38,0.905,53,816.95,0,0.0
PAY_0018999,CUST_01710,DEV_CLOTHING_STORE,1967.33,CARD,2026-07-14 12:44:23.489187,FAILED,BANK_DECLINED,0,38,26,0.684,166,9941.97,1,1967.33
PAY_0019000,CUST_00581,DEV_CLOTHING_STORE,1399.74,UPI,2026-03-21 11:03:23.489187,FAILED,NETWORK_ERROR,1,28,25,0.893,124,2922.89,1,1399.74
PAY_0019001,CUST_03142,DEV_CLOTHING_STORE,947.07,UPI,2026-04-07 09:27:23.489187,FAILED,INSUFFICIENT_FUNDS,1,49,30,0.612,115,7537.81,1,947.07
PAY_0019002,CUST_03127,DEV_CLOTHING_STORE,1898.03,NETBANKING,2026-05-12 04:21:23.489187,FAILED,NETWORK_ERROR,0,42,28,0.667,25,3697.31,1,1898.03
PAY_0019003,CUST_03973,DEV_CLOTHING_STORE,7084.34,WALLET,2026-03-04 01:42:23.489187,FAILED,BANK_DECLINED,2,38,26,0.684,89,3834.75,0,0.0
PAY_0019004,CUST_03354,DEV_CLOTHING_STORE,922.67,WALLET,2026-05-08 19:04:23.489187,FAILED,BANK_TIMEOUT,2,35,20,0.571,11,4333.92,1,922.67
PAY_0019005,CUST_00793,DEV_CLOTHING_STORE,1503.72,CARD,2026-06-05 17:27:23.489187,FAILED,NETWORK_ERROR,2,16,10,0.625,106,3888.88,1,1503.72
PAY_0019006,CUST_04875,DEV_CLOTHING_STORE,2052.19,UPI,2026-03-01 23:32:23.489187,FAILED,BANK_TIMEOUT,2,19,15,0.789,145,2789.53,1,2052.19
PAY_0019007,CUST_01983,DEV_CLOTHING_STORE,1709.08,UPI,2026-04-04 22:26:23.489187,FAILED,BANK_TIMEOUT,0,3,2,0.667,86,3873.89,1,1709.08
PAY_0019008,CUST_03152,DEV_CLOTHING_STORE,7860.41,CARD,2026-05-14 12:13:23.489187,FAILED,INSUFFICIENT_FUNDS,0,23,21,0.913,59,17136.96,0,0.0
PAY_0019009,CUST_01240,DEV_CLOTHING_STORE,1197.52,CARD,2026-04-01 11:30:23.489187,FAILED,CARD_EXPIRED,0,6,5,0.833,99,7182.55,0,0.0
PAY_0019010,CUST_02242,DEV_CLOTHING_STORE,459.04,CARD,2026-08-13 06:53:23.489187,FAILED,BANK_TIMEOUT,1,32,31,0.969,126,4033.98,1,459.04
PAY_0019011,CUST_02904,DEV_CLOTHING_STORE,400.58,UPI,2026-07-20 03:37:23.489187,FAILED,INSUFFICIENT_FUNDS,0,17,14,0.824,12,2203.34,1,400.58
PAY_0019012,CUST_04054,DEV_CLOTHING_STORE,1508.43,WALLET,2026-05-05 19:01:23.489187,FAILED,CARD_EXPIRED,0,19,14,0.737,39,1856.18,0,0.0
PAY_0019013,CUST_00911,DEV_CLOTHING_STORE,2394.08,NETBANKING,2026-04-16 13:41:23.489187,FAILED,NETWORK_ERROR,0,30,28,0.933,175,4875.67,1,2394.08
PAY_0019014,CUST_03033,DEV_CLOTHING_STORE,3637.22,CARD,2026-08-03 20:59:23.489187,FAILED,BANK_DECLINED,0,34,30,0.882,76,6647.98,0,0.0
PAY_0019015,CUST_02995,DEV_CLOTHING_STORE,656.04,WALLET,2026-04-18 05:23:23.489187,FAILED,NETWORK_ERROR,0,29,24,0.828,23,1772.65,1,656.04
PAY_0019016,CUST_00132,DEV_CLOTHING_STORE,2536.31,UPI,2026-03-20 15:09:23.489187,FAILED,CARD_EXPIRED,2,28,24,0.857,49,11594.4,0,0.0
PAY_0019017,CUST_04532,DEV_CLOTHING_STORE,2642.92,CARD,2026-05-03 18:42:23.489187,FAILED,BANK_TIMEOUT,0,13,12,0.923,4,4789.23,1,2642.92
PAY_0019018,CUST_03936,DEV_CLOTHING_STORE,1529.35,UPI,2026-03-14 10:43:23.489187,FAILED,BANK_DECLINED,1,34,30,0.882,121,10594.55,1,1529.35
PAY_0019019,CUST_03599,DEV_CLOTHING_STORE,959.21,UPI,2026-08-01 18:30:23.489187,FAILED,INSUFFICIENT_FUNDS,1,12,10,0.833,109,2105.71,1,959.21
PAY_0019020,CUST_01107,DEV_CLOTHING_STORE,1356.57,CARD,2026-06-19 21:42:23.489187,FAILED,NETWORK_ERROR,2,12,9,0.75,8,5184.2,1,1356.57
PAY_0019021,CUST_02316,DEV_CLOTHING_STORE,1983.79,WALLET,2026-06-22 19:32:23.489187,FAILED,BANK_DECLINED,1,49,45,0.918,114,27083.38,0,0.0
PAY_0019022,CUST_02397,DEV_CLOTHING_STORE,5144.97,NETBANKING,2026-04-20 16:53:23.489187,FAILED,BANK_TIMEOUT,1,45,35,0.778,137,6578.68,1,5144.97
PAY_0019023,CUST_04718,DEV_CLOTHING_STORE,1490.06,WALLET,2026-04-28 15:08:23.489187,FAILED,BANK_TIMEOUT,1,29,25,0.862,56,1322.05,0,0.0
PAY_0019024,CUST_01351,DEV_CLOTHING_STORE,1721.7,WALLET,2026-07-13 08:19:23.489187,FAILED,NETWORK_ERROR,1,4,3,0.75,3,4805.24,0,0.0
PAY_0019025,CUST_01161,DEV_CLOTHING_STORE,599.92,NETBANKING,2026-03-10 07:35:23.489187,FAILED,NETWORK_ERROR,1,42,36,0.857,151,12282.3,1,599.92
PAY_0019026,CUST_02179,DEV_CLOTHING_STORE,951.25,UPI,2026-03-27 12:07:23.489187,FAILED,UNKNOWN_ERROR,0,4,4,1.0,47,5572.14,1,951.25
PAY_0019027,CUST_02014,DEV_CLOTHING_STORE,2118.23,WALLET,2026-08-07 00:11:23.489187,FAILED,BANK_TIMEOUT,1,31,21,0.677,73,2796.14,1,2118.23
PAY_0019028,CUST_02857,DEV_CLOTHING_STORE,2299.79,WALLET,2026-07-01 00:30:23.489187,FAILED,INSUFFICIENT_FUNDS,1,10,8,0.8,115,19333.73,1,2299.79
PAY_0019029,CUST_00659,DEV_CLOTHING_STORE,7989.3,WALLET,2026-07-25 16:27:23.489187,FAILED,NETWORK_ERROR,1,31,24,0.774,78,4376.26,0,0.0
PAY_0019030,CUST_01506,DEV_CLOTHING_STORE,1765.09,CARD,2026-05-29 21:52:23.489187,FAILED,BANK_DECLINED,0,32,26,0.812,54,1950.45,1,1765.09
PAY_0019031,CUST_02269,DEV_CLOTHING_STORE,5999.33,WALLET,2026-07-23 02:45:23.489187,FAILED,BANK_TIMEOUT,0,45,18,0.4,159,3874.52,0,0.0
PAY_0019032,CUST_01835,DEV_CLOTHING_STORE,484.25,UPI,2026-06-10 09:07:23.489187,FAILED,BANK_DECLINED,1,19,11,0.579,132,2950.57,1,484.25
PAY_0019033,CUST_00989,DEV_CLOTHING_STORE,5207.88,CARD,2026-03-14 17:40:23.489187,FAILED,NETWORK_ERROR,2,30,23,0.767,157,2095.97,1,5207.88
PAY_0019034,CUST_00305,DEV_CLOTHING_STORE,4249.59,WALLET,2026-04-14 05:10:23.489187,FAILED,BANK_DECLINED,0,4,3,0.75,63,1419.1,1,4249.59
